endTime,startTime,hierarchyLevel,visitProbability,topCandidateProbability,semanticType,placeID,latitude,longitude,relativeWeekNum
2024-12-09T17:50:14.500+01:00,2024-12-09T17:12:55.100+01:00,0,0.859926,0.904802,Unknown,ChIJm_uSxY7LHkcRfCl8PScvsxI,52.256456,20.984225,50
2024-12-09T17:17:44.071+01:00,2024-12-09T17:12:55.100+01:00,1,0.859926,0.175522,Unknown,ChIJsWoMJY_LHkcRtyS7XlHfTvs,52.256107,20.983502,50
2024-12-10T17:57:51.793+01:00,2024-12-09T19:44:05.076+01:00,0,0.685889,0.626560,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,50
2024-12-10T18:35:29.156+01:00,2024-12-10T17:58:22.567+01:00,0,0.792224,0.536702,Unknown,ChIJp8naBVXKHkcRvKqgvYDj5Qk,52.256497,20.920567,50
2024-12-11T16:02:26.127+01:00,2024-12-11T16:01:19.700+01:00,0,0.402998,0.216609,Unknown,ChIJix7ahIHNHkcRPMe-4fOX6cg,52.223741,21.008250,50
2024-12-11T16:47:33.950+01:00,2024-12-11T16:02:26.127+01:00,0,0.911481,0.000000,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,50
2024-12-11T16:47:33.950+01:00,2024-12-11T16:02:26.127+01:00,1,0.911481,0.414653,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,50
2024-12-11T17:10:01.164+01:00,2024-12-11T16:56:40.944+01:00,0,0.688714,0.235990,Unknown,ChIJxeIYhvTMHkcRWA4c20C4GPQ,52.232225,21.013451,50
2024-12-11T18:28:59.773+01:00,2024-12-11T17:37:53.684+01:00,0,0.972884,0.316686,Unknown,ChIJ_UxgRovLHkcR0LnAQ5VMb54,52.262504,20.991677,50
2024-12-11T18:36:54.120+01:00,2024-12-11T18:28:59.773+01:00,0,0.627436,0.154379,Unknown,ChIJwWU9wvTLHkcREjipU-pAH0E,52.264373,20.994637,50
2024-12-12T13:02:25.733+01:00,2024-12-11T19:14:45.545+01:00,0,0.430261,0.765954,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,50
2024-12-12T13:51:34.517+01:00,2024-12-12T13:48:00.136+01:00,0,0.875791,0.323715,Unknown,ChIJVVeUACLLHkcR1IvOdg6DR5U,52.240039,20.914032,50
2024-12-12T15:58:09.143+01:00,2024-12-12T14:09:40.161+01:00,0,0.455250,0.349332,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,50
2024-12-12T15:56:20.482+01:00,2024-12-12T15:51:19.129+01:00,1,0.455250,0.434956,Unknown,ChIJGVrIUenMHkcRkSvEAxUOK3E,52.220656,21.009989,50
2024-12-12T16:14:07.960+01:00,2024-12-12T15:58:09.143+01:00,0,0.822587,0.522601,Unknown,ChIJfyLKjezMHkcRkCcjAX1i2Xc,52.223109,21.005130,50
2024-12-12T16:39:29.261+01:00,2024-12-12T16:31:53.766+01:00,0,0.774026,0.575399,Unknown,ChIJIQZkFPPMHkcRpQq8gdD-KIw,52.230499,21.010829,50
2024-12-12T17:07:17.881+01:00,2024-12-12T16:57:25.276+01:00,0,0.652253,0.436338,Unknown,ChIJtT6XOGPMHkcRapL1TUAZ7jM,52.244961,20.999682,50
2024-12-12T17:56:44.229+01:00,2024-12-12T17:10:23.096+01:00,0,0.935513,0.559379,Unknown,ChIJIz88wmTMHkcRXPfwb8aJp-s,52.246042,21.005019,50
2024-12-12T19:58:57.463+01:00,2024-12-12T17:59:15.109+01:00,0,0.869936,0.470750,Unknown,ChIJtT6XOGPMHkcRapL1TUAZ7jM,52.244961,20.999682,50
2024-12-12T22:19:14.228+01:00,2024-12-12T20:05:46.732+01:00,0,0.687646,0.229597,Unknown,ChIJlf4F833MHkcRdbBuXPlZIGM,52.241520,20.992647,50
2024-12-13T09:49:09.818+01:00,2024-12-12T22:46:22.393+01:00,0,0.872246,0.881684,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,50
2024-12-13T09:54:37.916+01:00,2024-12-13T09:49:09.818+01:00,0,0.284950,0.299186,Unknown,ChIJVVeUACLLHkcR1IvOdg6DR5U,52.240039,20.914032,50
2024-12-13T11:48:07.449+01:00,2024-12-13T10:13:37.394+01:00,0,0.783261,0.589077,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,50
2024-12-13T11:47:19.076+01:00,2024-12-13T10:13:37.394+01:00,1,0.783261,0.537809,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,50
2024-12-13T12:30:16.823+01:00,2024-12-13T11:50:47.682+01:00,0,0.712708,0.209438,Unknown,ChIJBV4ts-HNHkcR7k8uYM2Nrm0,52.225487,21.011420,50
2024-12-13T18:02:28.084+01:00,2024-12-13T12:30:52.944+01:00,0,0.726714,0.229232,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,50
2024-12-13T16:17:16.210+01:00,2024-12-13T14:31:37.837+01:00,1,0.726714,0.609016,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,50
2024-12-13T20:28:08.098+01:00,2024-12-13T18:37:20.321+01:00,0,0.846211,0.914861,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,50
2024-12-14T14:33:14.300+01:00,2024-12-13T20:58:48.604+01:00,0,0.810590,0.340280,Unknown,ChIJydRnTCtIGUcRIFzn607Fu74,52.111168,20.733128,50
2024-12-14T14:38:33.097+01:00,2024-12-14T14:33:14.300+01:00,0,0.590092,0.346235,Unknown,ChIJsQ4Jz25JGUcRMjuUjnYlFLI,52.109999,20.733017,50
2024-12-14T20:21:22.091+01:00,2024-12-14T15:14:54.099+01:00,0,0.977104,0.549209,Searched Address,ChIJh5dJ3DEzGUcRDeoctCSY8T4,52.189517,20.992322,50
2024-12-14T20:58:02.074+01:00,2024-12-14T20:26:09.091+01:00,0,0.774630,0.945085,Unknown,ChIJ916NDfPMHkcR9ru4Y7VuuCM,52.178934,21.003812,50
2024-12-14T20:32:58.867+01:00,2024-12-14T20:26:09.091+01:00,1,0.774630,0.382991,Unknown,ChIJ5xAXcywzGUcRB462jrXIlnE,52.179958,21.005291,50
2024-12-14T20:42:37.674+01:00,2024-12-14T20:35:05.592+01:00,1,0.774630,0.267355,Unknown,ChIJg--Tk9gyGUcRg9FNyP4xV8s,52.179060,21.004202,50
2024-12-14T20:58:02.074+01:00,2024-12-14T20:47:54.707+01:00,1,0.774630,0.405933,Unknown,ChIJ5xAXcywzGUcRB462jrXIlnE,52.179958,21.005291,50
2024-12-14T23:41:19.036+01:00,2024-12-14T21:34:28.099+01:00,0,0.860624,0.782585,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,50
2024-12-14T23:50:08.361+01:00,2024-12-14T23:45:49.296+01:00,0,0.814109,0.405622,Unknown,ChIJf4EALRzLHkcRjl5zjQBeHGY,52.239290,20.915020,50
2024-12-15T02:04:11.857+01:00,2024-12-15T00:08:17.063+01:00,0,0.937104,0.892805,Unknown,ChIJ5TYzuWDLHkcRTZW5KwHL0fc,52.224981,20.962129,50
2024-12-16T10:18:52.768+01:00,2024-12-15T02:50:19.093+01:00,0,0.600994,0.743139,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,50
2024-12-16T11:43:59.130+01:00,2024-12-16T10:51:05.278+01:00,0,0.772295,0.399503,Unknown,ChIJY254sTzNHkcRylKTWltki7E,52.229219,21.018840,51
2024-12-16T15:41:38.698+01:00,2024-12-16T11:45:44.654+01:00,0,0.746215,0.372160,Unknown,ChIJY7ccMfLMHkcRmsnIs8KBz7E,52.228300,21.013814,51
2024-12-17T08:10:06.073+01:00,2024-12-16T16:09:09.000+01:00,0,0.627776,0.298268,Searched Address,ChIJh5dJ3DEzGUcRDeoctCSY8T4,52.189517,20.992322,51
2024-12-17T08:30:52.231+01:00,2024-12-17T08:29:17.062+01:00,0,0.439992,0.399689,Unknown,ChIJfyLKjezMHkcRkCcjAX1i2Xc,52.223109,21.005130,51
2024-12-17T11:58:58.535+01:00,2024-12-17T08:30:52.231+01:00,0,0.977063,0.660610,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,51
2024-12-17T16:00:06.721+01:00,2024-12-17T12:30:57.229+01:00,0,0.685332,0.230560,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,51
2024-12-17T14:17:55.071+01:00,2024-12-17T14:12:14.342+01:00,1,0.685332,0.667074,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,51
2024-12-19T15:26:29.851+01:00,2024-12-17T16:37:23.772+01:00,0,0.829797,0.789696,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,51
2024-12-19T15:55:24.957+01:00,2024-12-19T15:51:03.788+01:00,0,0.877481,0.469819,Unknown,ChIJVVeUACLLHkcR1IvOdg6DR5U,52.240039,20.914032,51
2024-12-19T18:54:57.164+01:00,2024-12-19T18:38:40.229+01:00,0,0.959543,0.553913,Unknown,ChIJTeWAPIzMHkcRXOfYhMkscBI,52.230146,21.002703,51
2024-12-19T18:54:57.164+01:00,2024-12-19T18:39:29.858+01:00,1,0.959543,0.205407,Unknown,ChIJ1Q2PpY3MHkcRHrorSFhMgl4,52.230138,21.003163,51
2024-12-20T14:03:51.275+01:00,2024-12-19T19:37:29.379+01:00,0,0.539978,0.681677,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,51
2024-12-20T14:13:05.130+01:00,2024-12-20T14:08:47.727+01:00,0,0.557295,0.366903,Unknown,ChIJf4EALRzLHkcRjl5zjQBeHGY,52.239290,20.915020,51
2024-12-20T16:56:41.713+01:00,2024-12-20T14:31:20.195+01:00,0,0.977195,0.440498,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,51
2024-12-20T14:35:37.928+01:00,2024-12-20T14:31:20.195+01:00,1,0.977195,0.546211,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,51
2024-12-20T17:25:06.243+01:00,2024-12-20T17:04:20.234+01:00,0,0.829225,0.304348,Unknown,ChIJIQZkFPPMHkcRpQq8gdD-KIw,52.230499,21.010829,51
2024-12-20T22:03:54.363+01:00,2024-12-20T17:35:14.761+01:00,0,0.976438,0.420722,Unknown,ChIJm5QPjvXMHkcR5k9SNsdalN4,52.235707,21.018144,51
2024-12-21T08:43:47.089+01:00,2024-12-20T22:37:25.062+01:00,0,0.886729,0.850064,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,51
2024-12-21T09:07:33.089+01:00,2024-12-21T09:02:22.090+01:00,0,0.814294,0.748048,Searched Address,ChIJhyCNaz7MHkcRfJL7bpYY5A8,52.260074,21.034165,51
2024-12-21T11:42:18.267+01:00,2024-12-21T10:16:38.051+01:00,0,0.916125,0.215115,Unknown,ChIJPU8lh9PHGEcRkvkTkSA74gg,51.895704,21.617635,51
2024-12-21T12:37:21.097+01:00,2024-12-21T12:26:02.094+01:00,0,0.834362,0.293550,Unknown,ChIJy0GkjZgrGUcR71OfCIsukDk,52.100566,21.264417,51
2024-12-21T13:07:36.089+01:00,2024-12-21T12:46:33.094+01:00,0,0.941211,0.870213,Unknown,ChIJEX6U780rGUcR2OWIUA1J4Nc,52.127783,21.239709,51
2024-12-22T13:11:12.305+01:00,2024-12-21T14:12:50.086+01:00,0,0.766676,0.789555,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,51
2024-12-22T16:13:55.943+01:00,2024-12-22T13:35:13.001+01:00,0,0.780062,0.383334,Unknown,ChIJWTUjZY3MHkcR2U7HZ_LJC-s,52.228840,21.003270,51
2024-12-22T17:52:58.990+01:00,2024-12-22T16:28:21.930+01:00,0,0.973652,0.465209,Unknown,ChIJZSi2aP3MHkcRxwuAjyIXQ7M,52.249396,20.997752,51
2024-12-23T14:59:37.813+01:00,2024-12-22T18:34:14.956+01:00,0,0.615568,0.791321,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,51
2024-12-23T16:30:32.556+01:00,2024-12-23T15:29:12.100+01:00,0,0.833478,0.615141,Searched Address,ChIJh5dJ3DEzGUcRDeoctCSY8T4,52.189517,20.992322,52
2024-12-23T23:01:10.149+01:00,2024-12-23T17:05:50.388+01:00,0,0.592164,0.483571,Unknown,ChIJTeWAPIzMHkcRXOfYhMkscBI,52.230146,21.002703,52
2024-12-23T23:18:57.131+01:00,2024-12-23T23:01:10.149+01:00,0,0.636181,0.296705,Unknown,ChIJ249xMY3MHkcRkGgnFhTHz4g,52.229346,21.007076,52
2024-12-23T23:36:46.099+01:00,2024-12-23T23:29:10.221+01:00,0,0.646086,0.440789,Unknown,ChIJKS8BRLPNHkcRxeoTK8N8CyU,52.223102,21.007818,52
2024-12-23T23:36:46.099+01:00,2024-12-23T23:30:02.240+01:00,1,0.646086,0.829282,Unknown,ChIJOc0CZg3NHkcReDz4rvuDHvE,52.223155,21.008002,52
2024-12-26T14:58:52.715+01:00,2024-12-24T00:02:48.802+01:00,0,0.893937,0.818954,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,52
2024-12-26T15:14:14.928+01:00,2024-12-26T14:59:13.181+01:00,0,0.748154,0.262804,Unknown,ChIJp8naBVXKHkcRvKqgvYDj5Qk,52.256497,20.920567,52
2024-12-27T19:50:04.449+01:00,2024-12-26T15:17:30.404+01:00,0,0.610094,0.771717,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,52
2024-12-27T22:15:07.820+01:00,2024-12-27T20:22:06.279+01:00,0,0.772761,0.153594,Unknown,ChIJDVkhKfTMHkcRVqqUTDuj2uE,52.232764,21.018574,52
2024-12-27T23:51:07.146+01:00,2024-12-27T22:15:07.820+01:00,0,0.717115,0.044966,Unknown,ChIJbTQqf_bMHkcRn_F3Rka5SfQ,52.233575,21.019545,52
2024-12-28T18:35:18.483+01:00,2024-12-28T00:38:02.189+01:00,0,0.954049,0.834323,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,52
2024-12-28T19:45:38.829+01:00,2024-12-28T19:13:09.062+01:00,0,0.969897,0.317881,Unknown,ChIJj5eyKhrNHkcRNt1ub9V_90g,52.227314,21.015427,52
2024-12-28T22:25:53.667+01:00,2024-12-28T19:53:54.119+01:00,0,0.855813,0.489023,Searched Address,ChIJi2tvd_DMHkcROtlyNWVaMdE,52.226498,21.022190,52
2024-12-28T23:49:29.997+01:00,2024-12-28T22:54:33.087+01:00,0,0.819504,0.325135,Unknown,ChIJ-8edLljMHkcR-KqS_kd_4GE,52.216608,21.019619,52
2024-12-31T17:21:23.564+01:00,2024-12-29T00:51:07.290+01:00,0,0.848464,0.739283,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,52
2024-12-31T18:08:49.829+01:00,2024-12-31T18:05:27.762+01:00,0,0.817735,0.521718,Unknown,ChIJMxeG4orMHkcRh8fqCO60lb4,52.235234,21.008446,1
2024-12-31T19:21:48.852+01:00,2024-12-31T18:40:37.565+01:00,0,0.865744,0.103595,Unknown,ChIJCzYm5OXMHkcRaQAxHmWQ8Z0,52.219998,21.018755,1
2025-01-01T03:49:38.884+01:00,2024-12-31T19:48:19.542+01:00,0,0.939840,0.719432,Searched Address,ChIJRymMjtHLHkcR6QpW2NlHH5A,52.283321,20.954671,1
2025-01-01T05:15:16.999+01:00,2025-01-01T05:09:30.529+01:00,0,0.685399,0.373957,Unknown,ChIJi-i86R3LHkcRrCRK3_Gj8e0,52.239905,20.913069,1
2025-01-01T15:33:06.729+01:00,2025-01-01T05:22:18.833+01:00,0,0.827125,0.716891,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,1
2025-01-01T19:57:16.683+01:00,2025-01-01T15:56:51.981+01:00,0,0.821815,0.566745,Unknown,ChIJSS5pkozMHkcRwi0fMeV66cI,52.231838,21.005995,1
2025-01-01T20:56:38.302+01:00,2025-01-01T20:00:45.718+01:00,0,0.578863,0.547173,Unknown,ChIJIQZkFPPMHkcRpQq8gdD-KIw,52.230499,21.010829,1
2025-01-02T13:52:01.662+01:00,2025-01-01T21:24:52.394+01:00,0,0.872478,0.774423,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,1
2025-01-02T14:00:40.435+01:00,2025-01-02T13:56:24.076+01:00,0,0.572750,0.423054,Unknown,ChIJVVeUACLLHkcR1IvOdg6DR5U,52.240039,20.914032,1
2025-01-02T15:35:39.090+01:00,2025-01-02T14:48:42.088+01:00,0,0.749597,0.135069,Unknown,ChIJi2ZA6MvNHkcRxgDsH39QKis,52.221340,21.010368,1
2025-01-02T15:59:37.054+01:00,2025-01-02T15:43:44.543+01:00,0,0.985033,0.526226,Unknown,ChIJzVd-refMHkcRnPtRuz9z264,52.216734,21.017934,1
2025-01-02T17:51:55.435+01:00,2025-01-02T16:14:53.808+01:00,0,0.932307,0.513996,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,1
2025-01-02T16:23:28.762+01:00,2025-01-02T16:14:53.808+01:00,1,0.932307,0.663814,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,1
2025-01-02T20:09:37.465+01:00,2025-01-02T18:06:25.248+01:00,0,0.990441,0.499908,Unknown,ChIJI224g1_MHkcRTziMWjko1nw,52.236794,21.017133,1
2025-01-02T21:35:28.313+01:00,2025-01-02T20:30:16.860+01:00,0,0.745547,0.876299,Unknown,ChIJOUau4A_LHkcRkPanDAKXNWg,52.241858,20.931143,1
2025-01-02T21:25:22.954+01:00,2025-01-02T20:30:16.860+01:00,1,0.745547,0.553635,Unknown,ChIJCa_r4Q_LHkcRtI1qxhpQPEU,52.242589,20.930803,1
2025-01-03T09:49:26.243+01:00,2025-01-02T21:48:13.737+01:00,0,0.460338,0.603169,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,1
2025-01-03T11:54:44.197+01:00,2025-01-03T10:17:52.723+01:00,0,0.840085,0.411649,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,1
2025-01-03T14:35:00.285+01:00,2025-01-03T12:03:17.281+01:00,0,0.976385,0.271124,Unknown,ChIJv9rU8xTNHkcRnbkBic0KO3I,52.236322,21.004856,1
2025-01-03T15:33:51.421+01:00,2025-01-03T14:43:30.578+01:00,0,0.976504,0.408342,Unknown,ChIJT2JZBrXNHkcRddoMSrO3sHs,52.223419,21.016475,1
2025-01-03T17:04:53.881+01:00,2025-01-03T15:34:38.451+01:00,0,0.391153,0.246574,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,1
2025-01-03T17:04:53.881+01:00,2025-01-03T15:36:50.426+01:00,1,0.391153,0.440980,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,1
2025-01-05T10:12:14.236+01:00,2025-01-03T17:44:56.581+01:00,0,0.742323,0.766945,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,1
2025-01-05T10:43:53.030+01:00,2025-01-05T10:33:29.000+01:00,0,0.360594,0.319697,Unknown,ChIJEWlPLCvKHkcR8tvl1TEty8M,52.290086,20.950123,1
2025-01-05T12:37:25.242+01:00,2025-01-05T10:43:53.030+01:00,0,0.896051,0.323992,Unknown,ChIJR-Jr_dtg_UYRecIf97ahsmE,52.295318,20.959919,1
2025-01-05T14:03:16.012+01:00,2025-01-05T13:11:55.871+01:00,0,0.858490,0.485491,Unknown,ChIJfYyGRczLHkcRCXFxcvgdXS8,52.279251,20.947846,1
2025-01-05T14:02:29.118+01:00,2025-01-05T13:13:24.942+01:00,1,0.858490,0.998919,Unknown,ChIJyX8PvNzLHkcRQJ1NA5O5Osg,52.279228,20.947720,1
2025-01-07T13:39:34.438+01:00,2025-01-05T14:29:02.824+01:00,0,0.694849,0.829694,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,1
2025-01-07T15:31:19.028+01:00,2025-01-07T14:05:11.604+01:00,0,0.863176,0.420387,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,2
2025-01-07T14:09:31.701+01:00,2025-01-07T14:05:11.604+01:00,1,0.863176,0.445633,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,2
2025-01-07T15:53:30.661+01:00,2025-01-07T15:32:56.596+01:00,0,0.953300,0.650233,Unknown,ChIJTeWAPIzMHkcRXOfYhMkscBI,52.230146,21.002703,2
2025-01-07T21:09:30.098+01:00,2025-01-07T15:57:55.830+01:00,0,0.922074,0.332711,Unknown,ChIJaw-Ywo7MHkcRLieMmK78fRc,52.233061,20.998145,2
2025-01-08T14:24:12.336+01:00,2025-01-07T21:41:23.963+01:00,0,0.695989,0.757609,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,2
2025-01-08T15:41:48.000+01:00,2025-01-08T15:00:30.679+01:00,0,0.874361,0.833119,Searched Address,ChIJi2tvd_DMHkcROtlyNWVaMdE,52.226498,21.022190,2
2025-01-08T16:26:56.796+01:00,2025-01-08T15:45:06.800+01:00,0,0.968219,0.405951,Unknown,ChIJT2JZBrXNHkcRddoMSrO3sHs,52.223419,21.016475,2
2025-01-08T20:03:04.164+01:00,2025-01-08T16:55:50.615+01:00,0,0.984586,0.408804,Unknown,ChIJM2YI3mbMHkcRIun7sNWgzcg,52.243994,21.013985,2
